date,category,indicator,value,source_file,sheet,orientation,source,parserVersion
2025-03-06,other_macro,Vàng SJC - Giá mua vào,90700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-07,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá bán ra,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-10,other_macro,Vàng SJC - Giá mua vào,90900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá bán ra,93000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá mua vào,91000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá bán ra,93000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá mua vào,91000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá bán ra,93000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá mua vào,91000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá bán ra,93000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-11,other_macro,Vàng SJC - Giá mua vào,91000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá bán ra,93500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá mua vào,91800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá bán ra,93500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá mua vào,91800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá bán ra,93500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá mua vào,91800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá bán ra,93500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-12,other_macro,Vàng SJC - Giá mua vào,91800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá bán ra,94400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá mua vào,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá bán ra,94400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá mua vào,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá bán ra,94400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá mua vào,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá bán ra,94400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-13,other_macro,Vàng SJC - Giá mua vào,92900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá bán ra,95800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá mua vào,94300000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá bán ra,95800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá mua vào,94300000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá bán ra,95800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá mua vào,94300000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá bán ra,95800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-14,other_macro,Vàng SJC - Giá mua vào,94300000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá bán ra,96100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá mua vào,94800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá bán ra,96100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá mua vào,94800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá bán ra,96100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá mua vào,94800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá bán ra,96100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-17,other_macro,Vàng SJC - Giá mua vào,94800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá bán ra,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá bán ra,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá bán ra,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá bán ra,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-18,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá bán ra,99500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá mua vào,98000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá bán ra,99500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá mua vào,98000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá bán ra,99500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá mua vào,98000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá bán ra,99500000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-19,other_macro,Vàng SJC - Giá mua vào,98000000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá bán ra,99800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá mua vào,97800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá bán ra,99800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá mua vào,97800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá bán ra,99800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá mua vào,97800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá bán ra,99800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-20,other_macro,Vàng SJC - Giá mua vào,97800000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá bán ra,97700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá mua vào,94700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá bán ra,97700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá mua vào,94700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá bán ra,97700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá mua vào,94700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá bán ra,97700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-21,other_macro,Vàng SJC - Giá mua vào,94700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá bán ra,97600000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá mua vào,95100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá bán ra,97600000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá mua vào,95100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá bán ra,97600000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá mua vào,95100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá bán ra,97600000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-24,other_macro,Vàng SJC - Giá mua vào,95100000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá bán ra,97900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá mua vào,95900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá bán ra,97900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá mua vào,95900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá bán ra,97900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá mua vào,95900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá bán ra,97900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-25,other_macro,Vàng SJC - Giá mua vào,95900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá bán ra,98400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá bán ra,98400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá bán ra,98400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá bán ra,98400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-26,other_macro,Vàng SJC - Giá mua vào,96700000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá bán ra,98900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá mua vào,97400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá bán ra,98900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá mua vào,97400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá bán ra,98900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá mua vào,97400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá bán ra,98900000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-27,other_macro,Vàng SJC - Giá mua vào,97400000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá bán ra,100200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá mua vào,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá bán ra,100200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá mua vào,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá bán ra,100200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá mua vào,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá bán ra,100200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-28,other_macro,Vàng SJC - Giá mua vào,98200000.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 7,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),1490.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),850.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),401.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),10980.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),4960.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),4333.25,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2025-03-31,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),5155.92,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
